SMILES,Lab,RT
CN(C)C1CCCCC1N(C)C(=O)c1ccc(Cl)c(Cl)c1,ChemCentre,6.217
O=C(Oc1cccc2cccnc12)c1nn(CCCCCF)c2ccccc12,ChemCentre,10.197
CCCCCn1cc(C(=O)Oc2cccc3cccnc23)c2ccccc21,ChemCentre,10.762
COc1ccccc1CNCCc1cc(OC)c(C)c(C)c1OC,ChemCentre,7.832
CNC(C)Cc1ccc2occc2c1,ChemCentre,4.46
CCCCCn1cc(C(=O)c2ccc(C)c3ccccc23)c2ccccc21,ChemCentre,11.131
CCCCCn1c2ccccc2c2c(=O)n(C(C)(C)c3ccccc3)ccc21,ChemCentre,10.82
CC(NCc1ccccc1)C(=O)c1ccc2c(c1)OCO2,ChemCentre,5.455
CC(C)C(=O)N(c1ccc(Cl)cc1)C1CCN(CCc2ccccc2)CC1,ChemCentre,7.736
CCc1cc(OC)c(CCN)cc1OC,ChemCentre,5.608
COc1cc(CCNCc2ccccc2OC)c(OC)cc1Cl,ChemCentre,7.345
CCCC(C(=O)c1ccc(Cl)cc1)N1CCCC1,ChemCentre,6.113
CC(C)(NC(=O)c1nn(CCCCCF)c2ccccc12)c1ccccc1,ChemCentre,10.55
CNC(C)Cc1ccc(OC)cc1,ChemCentre,3.833
CCCC(=O)N(c1ccc(OC)cc1)C1CCN(CCc2ccccc2)CC1,ChemCentre,7.126
C=CCN(CC=C)CCc1c[nH]c2ccc(OC)cc12,ChemCentre,5.371
CC(C)(NC(=O)c1cn(CCCCC#N)c2ncccc12)c1ccccc1,ChemCentre,9.146
COc1cc(CC(C)N)c(OC)cc1Cl,ChemCentre,5.153
CNC(C)C(=O)c1ccc(Cl)cc1,ChemCentre,4.204
CN1CCCCC1Cn1cc(C(=O)C23CC4CC(CC(C4)C2)C3)c2ccccc21,ChemCentre,8.82
c1ccc(CN2CCNCC2)cc1,ChemCentre,2.334
CCOc1ccc(Cc2nc3cc([N+](=O)[O-])ccc3n2CCN(CC)CC)cc1,ChemCentre,6.647
CCN(CC)C1CCCCC1N(C)C(=O)c1ccc(Cl)c(Cl)c1,ChemCentre,6.841
O=C(NC12CC3CC(CC(C3)C1)C2)c1cn(CCCCCF)c2ccccc12,ChemCentre,10.795
CCCCCn1cc(C(=O)Cc2ccccc2OC)c2ccccc21,ChemCentre,10.733
CC(C)C(NC(=O)c1nn(CCCCCF)c2ccccc12)C(N)=O,ChemCentre,8.572
CCCCCn1cc(C(=O)c2ccc(OC)cc2)c2ccccc21,ChemCentre,10.66
CCNC(C)C(=O)c1ccc(Cl)cc1,ChemCentre,4.531
COC(=O)C(NC(=O)c1nn(CC2CCCCC2)c2ccccc12)C(C)(C)C,ChemCentre,11.175
CC1(C)C(C(=O)c2cn(CCCCCF)c3ccccc23)C1(C)C,ChemCentre,10.829
CCNC(C)C(=O)c1ccc(C)cc1,ChemCentre,4.286
CC(C)(c1ccccc1)n1ccc2c(c1=O)c1ccccc1n2CCCCCF,ChemCentre,10.343
CC(c1ccc(Br)cc1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,ChemCentre,6.377
CN(C)CCc1c[nH]c2ccccc12,ChemCentre,3.666
CCNC(C)C(=O)c1ccccc1,ChemCentre,3.245
COc1cc(CCNCc2ccccc2OC)c(OC)cc1Br,ChemCentre,7.543
CCCCCn1nc(C(=O)NC(C(N)=O)C(C)C)c2ccccc21,ChemCentre,9.552
CC(C)(C)C(NC(=O)c1cn(CCCCCF)c2ccccc12)C(N)=O,ChemCentre,8.953
CCCC(=O)N(c1ccc(F)cc1)C1CCN(CCc2ccccc2)CC1,ChemCentre,7.163
CCC(NC)C(=O)c1ccc2c(c1)OCO2,ChemCentre,3.817
CN1C(=O)CN=C(c2ccccc2Cl)c2cc(Cl)ccc21,ChemCentre,9.339
O=C(NC12CC3CC(CC(C3)C1)C2)c1nn(CC2CCCCC2)c2ccccc12,ChemCentre,12.34
CCCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,ChemCentre,6.941
CCCCCn1cc(C(=O)C2C(C)(C)C2(C)C)c2ccccc21,ChemCentre,11.231
COCC(=O)N(c1ccccc1F)C1CCN(CCc2ccccc2)CC1,ChemCentre,5.625
CN1CCCCC1Cn1cc(C(=O)c2ccccc2I)c2ccccc21,ChemCentre,7.048
CCNC(CC)C(=O)c1ccccc1,ChemCentre,3.912
CCCCC(C(=O)c1ccccc1)N1CCCC1,ChemCentre,5.794
CCN(CC)CCn1c(Cc2ccc(OC(C)C)cc2)nc2cc([N+](=O)[O-])ccc21,ChemCentre,7.195
CC(C)(C)C(NC(=O)c1nn(Cc2ccc(F)cc2)c2ccccc12)C(N)=O,ChemCentre,9.475
O=C1CN=C(c2ccccc2F)c2cc(Br)ccc2N1,ChemCentre,8.31
C=CC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,ChemCentre,6.184
CNC(C)C(=O)c1cccc(Cl)c1,ChemCentre,4.082
NC(=O)C(Cc1ccccc1)NC(=O)c1nn(CCCCCF)c2ccccc12,ChemCentre,9.262
COC(=O)C(NC(=O)c1nn(CCCCCF)c2ccccc12)C(C)(C)C,ChemCentre,10.473
COc1ccccc1CC(=O)c1cn(CCC2CCCCC2)c2ccccc12,ChemCentre,11.151
O=C(Oc1cccc2cccnc12)c1cn(Cc2ccc(F)cc2)c2ccccc12,ChemCentre,10.409
COc1ccccc1C(Cc1ccccc1)N1CCCCC1,ChemCentre,6.948
CCc1cc2c(s1)-n1c(C)nnc1CN=C2c1ccccc1Cl,ChemCentre,8.162
COC(=O)C(c1ccc(F)cc1)C1CCCCN1,ChemCentre,5.007
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,ChemCentre,7.481
COCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,ChemCentre,5.435
c1ccc(CCN2CCC(Nc3ccccc3)CC2)cc1,ChemCentre,6.43
CCN(CC)C(=O)C1C=C2c3cccc4[nH]cc(c34)CC2N(CC)C1,ChemCentre,5.758
CC(C(=O)c1ccccc1)N1CCCC1,ChemCentre,3.522
CNC(C)C(=O)c1cccc(F)c1,ChemCentre,3.17
CSc1ccc(C(=O)C(C)NCc2ccccc2)cc1,ChemCentre,6.483
CC(N)Cc1ccc(F)cc1,ChemCentre,3.635
COc1cc(CCN)c(OC)cc1I,ChemCentre,5.443
CNCC(C)Cc1ccc2c(c1)OCO2,ChemCentre,4.505
CC(N)Cc1ccccc1F,ChemCentre,3.45
COc1cc(CCNCc2ccccc2OC)c(OC)cc1C,ChemCentre,7.398
CC(N)Cc1ccc2c(c1)CCO2,ChemCentre,3.62
O=C1CN=C(c2ccccc2F)c2cc(Cl)ccc2N1,ChemCentre,8.085
CCC(C(=O)c1ccc2c(c1)OCO2)N(C)C,ChemCentre,3.916
C=CCCCn1nc(C(=O)NC(C(=O)OC)C(C)(C)C)c2ccccc21,ChemCentre,10.721
COc1ccc(CC(C)N)cc1,ChemCentre,3.575
CNC(C)Cc1ccccc1F,ChemCentre,3.691
CC(=O)N(c1ccccc1)C1CCNCC1,ChemCentre,3.251
CN1CCCCC1Cn1cc(C(=O)c2cccc3ccccc23)c2ccccc21,ChemCentre,7.556
COc1cc(CCNCc2cccc3c2OCO3)c(OC)cc1I,ChemCentre,7.543
Fc1ccc(N2CCNCC2)cc1,ChemCentre,3.62
O=C(NC12CC3CC(CC(C3)C1)C2)c1nn(CCCCCF)c2ccccc12,ChemCentre,11.153
CC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,ChemCentre,5.588
CCCCCn1cc(C(=O)c2cccc3ccccc23)c2ccccc21,ChemCentre,10.984
C=C(C)C(C)(C)CC(=O)c1cn(CCCCCF)c2ccccc12,ChemCentre,10.662
COc1ccc(OC)c(CCNCc2ccccc2OC)c1,ChemCentre,6.593
COc1cc(CCN)c(OC)cc1C,ChemCentre,4.75
CCCCCn1cc(C(=O)Nc2cccc3ccccc23)c2ccccc21,ChemCentre,10.639
CNC(C)C(=O)c1ccc(Br)cc1,ChemCentre,4.5
CCC(=O)N(c1ccccc1)C1CCNCC1,ChemCentre,4.178
CCCCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,ChemCentre,7.638
C=CCN1CC(C(=O)N(CC)CC)C=C2c3cccc4[nH]cc(c34)CC21,ChemCentre,6.14
CCNC(C)C(=O)c1ccc2c(c1)OCO2,ChemCentre,3.482
COc1cc(CCN)c(OC)c(C)c1C,ChemCentre,5.293
CC1(C)C(C(=O)c2cn(CCN3CCOCC3)c3ccccc23)C1(C)C,ChemCentre,9.276
CC(NCc1ccccc1)C(=O)c1ccc2c(c1)OCO2,Copenhagen,4.74
CC(N)Cc1ccc2c(c1)OCC2,Copenhagen,2.72
O=C(O)CCCCn1nc(C(=O)NC23CC4CC(CC(C4)C2)C3)c2ccccc21,Copenhagen,11.62
CC(C)(C)C(NC(=O)c1nn(CC2CCCCC2)c2ccccc12)C(=O)O,Copenhagen,11.77
NC1(c2ccccc2Cl)CCCCC1=O,Copenhagen,2.96
Clc1cccc(C2(N3CCCCC3)CCCCC2)c1,Copenhagen,7.06
CCCC(=O)C(NC)c1ccccc1,Copenhagen,3.82
Cc1ccc(C(=O)c2cn(CCCCCF)c3ccccc23)c2ccccc12,Copenhagen,11.83
CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(C)CC1,Copenhagen,3.91
CCN(CC)CCc1c[nH]c2cccc(OC(C)=O)c12,Copenhagen,3.69
COc1ccc(OC)c(C(O)C(C)N)c1,Copenhagen,2.36
CCOc1ccc(Cc2nc3cc([N+](=O)[O-])ccc3n2CCN(CC)CC)cc1,Copenhagen,6.67
CCNC(C)C(=O)c1ccccc1Cl,Copenhagen,2.89
COC(=O)C(NC(=O)c1cn(CCCCF)c2ccccc12)C(C)(C)C,Copenhagen,11.44
COC(=O)C1C(OC(=O)C=Cc2ccccc2)CC2CCC1N2C,Copenhagen,6.26
CCCCC(C(=O)c1ccc(OC)c(OC)c1)N1CCCC1,Copenhagen,5.53
CC(N)Cc1ccccc1,Copenhagen,2.25
CCCCCn1nc(C(=O)NC(C(N)=O)C(C)C)c2ccccc21,Copenhagen,11.23
CC(C(=O)c1ccc(Cl)cc1)N1CCCC1,Copenhagen,4.06
CC(C)(C)C(NC(=O)c1cn(CCCCCF)c2ccccc12)C(=O)O,Copenhagen,10.99
CCNC(CC)C(=O)c1ccc2c(c1)CCC2,Copenhagen,5.97
O=C(c1cccc2ccccc12)c1cn(CCCC(O)CF)c2ccccc12,Copenhagen,11.26
CC(N)Cc1ccc(F)cc1,Copenhagen,2.57
CCNC(C)C(=O)c1ccc(C)cc1,Copenhagen,3.44
Fc1ccc(NC2CCN(CCc3ccccc3)CC2)cc1,Copenhagen,6.54
CCCN(C)CCc1c[nH]c2cccc(O)c12,Copenhagen,2.46
CNC(C)Cc1ccc2c(c1)CCO2,Copenhagen,2.73
CC(C)(c1ccccc1)n1ccc2c(c1=O)c1ccccc1n2CCCCCF,Copenhagen,11.71
COC(=O)C(NC(=O)c1nn(CCCCCF)c2ccccc12)C(C)C,Copenhagen,11.54
NC1Cc2ccc(I)cc2C1,Copenhagen,4.1
COC(=O)C(NC(=O)c1nn(CCCCF)c2ccccc12)C(C)(C)C,Copenhagen,11.65
CCCCC(C(=O)c1ccc(F)cc1)N1CCCC1,Copenhagen,5.99
Cc1nn(C)c2c1C(c1ccccc1F)=NCC(=O)N2C,Copenhagen,3.13
CCNC1(c2cccc(OC)c2)CCCCC1=O,Copenhagen,3.9
CCN(CC)C(=O)C1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1,Copenhagen,5.4
CCN(CC)C(=O)C1C=C2c3cccc4c3C(O)(CC2N(C)C1)C(=O)N4,Copenhagen,2.74
Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,Copenhagen,6.49
CCCCC(C(=O)c1ccc(C)cc1)N1CCCC1,Copenhagen,6.85
CCCCC(=O)n1cc2c3c(cccc31)C1=CC(C(=O)N(CC)CC)CN(C)C1C2,Copenhagen,8.86
CC1N=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2NC1=O,Copenhagen,9.34
O=C1CN=C(c2ccccc2Br)c2cc(F)ccc2N1,Copenhagen,8.44
CC(C)N(C)CCc1c[nH]c2cccc(O)c12,Copenhagen,2.27
O=C1Nc2ccc(Br)cc2C(c2ccccc2Cl)=NC1O,Copenhagen,8.44
CC(C(=O)O)C(NC(=O)c1nn(Cc2ccc(F)cc2)c2ccccc12)C(N)=O,Copenhagen,8.26
NC(=O)CS(=O)(=O)C(c1ccccc1)c1ccccc1,Copenhagen,7.49
CC(C)CCNc1ncccc1C(=O)N1CCN(Cc2ccccc2)CC1,Copenhagen,5.14
CNC(C)C(=O)c1cccc(Cl)c1,Copenhagen,3.14
NC1=NCC(c2ccccc2)O1,Copenhagen,1.99
COc1cc(CCNCc2ccccc2O)c(OC)cc1Cl,Copenhagen,6.69
O=C(c1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,Copenhagen,11.75
CCN(CC)CCn1c(Cc2ccc(OC(C)C)cc2)nc2cc([N+](=O)[O-])ccc21,Copenhagen,7.54
O=C1CN=C(c2ccccc2)c2cc(Br)ccc2N1,Copenhagen,9.43
CCC(=O)n1cc2c3c(cccc31)C1=CC(C(=O)N(CC)CC)CN(C)C1C2,Copenhagen,6.76
CNC(C)C(=O)c1ccc2c(c1)OCO2,Copenhagen,1.91
CC(=O)Oc1cccc2[nH]cc(CCN(C)C)c12,Copenhagen,2.88
CN1C(=O)CN=C(c2ccccc2F)c2cc(N)ccc21,Copenhagen,4.62
CCOC(=O)C(c1ccc2ccccc2c1)C1CCCCN1,Copenhagen,7.5
c1ccc(CC(c2ccccc2)N2CCCCC2)cc1,Copenhagen,6.61
COC(=O)C(NC(=O)c1nn(Cc2ccc(F)cc2)c2ccccc12)C(C)C,Copenhagen,11.68
CCN(CC)C(C)C(=O)c1ccccc1,Copenhagen,2.76
COc1cccc(C2(N3CCOCC3)CCCCC2)c1,Copenhagen,5.05
CC(C)(C)C(NC(=O)c1nn(CCCCF)c2ccccc12)C(=O)O,Copenhagen,10.88
OCc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,Copenhagen,7.71
O=C1C[N+]([O-])=C(c2ccccc2)c2cc(Cl)ccc2N1,Copenhagen,6.89
C=CCOc1c(OC)cc(CCN)cc1OC,Copenhagen,3.82
CNC1(c2ccccc2Cl)CCCCC1=O,Copenhagen,3.15
Cc1cc(Cl)ccc1-n1c(C)nc2cccc(Cl)c2c1=O,Copenhagen,11.39
FC1(F)Oc2ccc(CN3CCNCC3)cc2O1,Copenhagen,4.57
CC1(C)COC(c2ccccc2)CN1,Copenhagen,3.07
CCCCC(C(=O)c1ccccc1)N1CCCC1,Copenhagen,5.65
CCC1CC2CC3c4[nH]c5ccc(OC)cc5c4CCN(C2)C13,Copenhagen,5.16
COc1cc(CCNCc2ccccc2F)c(OC)cc1I,Copenhagen,8.09
CC(=O)Oc1cccc2[nH]cc(CCN(C(C)C)C(C)C)c12,Copenhagen,4.8
CC(C)C(=O)N(c1ccc(F)cc1)C1CCN(CCc2ccccc2)CC1,Copenhagen,7.49
CCCCCn1nc(C(=O)NC(C(=O)O)C(C)C)c2ccccc21,Copenhagen,11.51
Cc1nnc2n1-c1sc(Br)cc1C(c1ccccc1F)=NC2,Copenhagen,8.55
CNC1(c2ccccc2F)CCCCC1=O,Copenhagen,2.64
CCCC(NC)C(=O)c1ccc(C)cc1,Copenhagen,4.96
NCC(CC(=O)O)c1ccccc1,Copenhagen,1.19
CN1C(=O)C(O)N=C(c2ccccc2Cl)c2cc(Cl)ccc21,Copenhagen,9.55
CN(C)CCc1c[nH]c2ccc(O)cc12,Copenhagen,1.09
COc1cccc(C2(CN3CCOCC3)CCCCC2)c1,Copenhagen,6.33
CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCc2ccccc2)CC1,Copenhagen,7.11
CCc1cc2c(s1)-n1c(C)nnc1CN=C2c1ccccc1,Copenhagen,8.45
COc1ccc2occ(CCN(C(C)C)C(C)C)c2c1,Copenhagen,6.01
CC1(C)C(C(=O)c2cn(Cc3ccc(F)cc3)c3ccccc23)C1(C)C,Copenhagen,12.0
CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,Copenhagen,10.5
COC(=O)C1CC(O)C(=O)C2C1(C)CCC1C(=O)OC(c3ccoc3)CC12C,Copenhagen,7.92
COc1cc(CCNCc2ccc(O)cc2OC)c(OC)cc1I,Copenhagen,7.21
Cc1ccccc1CC(C)N,Copenhagen,3.19
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,Copenhagen,8.2
CCCCCC(NCC)C(=O)c1ccccc1,Copenhagen,6.57
COc1cc(CCNCc2ccccc2F)c(OC)cc1Cl,Copenhagen,7.19
CN1C2CCC1CC(OC(=O)c1ccc(F)cc1)C2,Copenhagen,3.81
COCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,Copenhagen,4.98
CCCc1nn(C)c2c(=O)[nH]c(-c3cc(C(=O)CN4CCN(CC)CC4)ccc3OCC)nc12,Copenhagen,6.14
CCNC(Cc1ccccc1)c1ccccc1,Copenhagen,5.73
Clc1cccc(N2CCNCC2)c1,Copenhagen,3.97
Cc1nnc2n1-c1ccc([N+](=O)[O-])cc1C(c1ccccc1Cl)=NC2,Copenhagen,7.6
C=CCN1CC(C(=O)N(CC)CC)C=C2c3cccc4c3c(cn4C(=O)C3CC3)CC21,Copenhagen,8.14
CN1C(=O)CN=C(c2ccc(Cl)cc2)c2cc(Cl)ccc21,Copenhagen,11.49
COC(=O)C1CC(OC(C)=O)C(=O)C2C1(C)CCC1C(=O)OC(c3ccoc3)CC12C,Copenhagen,10.74
CCCCCC(C(=O)c1ccc2c(c1)OCO2)N1CCCC1,Copenhagen,6.98
CNC(C)Cc1ccc2c(c1)OCO2,Copenhagen,2.46
CC(N)Cc1cccc(F)c1,Copenhagen,2.54
COC(=O)C(NC(=O)c1cn(CC2CCCCC2)c2ccccc12)C(C)C,Copenhagen,11.78
CC(N)Cc1ccc2[nH]ccc2c1,Copenhagen,2.12
CC(C)(C)C(NC(=O)c1cn(CCCCF)c2ccccc12)C(=O)O,Copenhagen,10.23
CCNC(C)C(=O)c1ccc2c(c1)OCO2,Copenhagen,2.29
CCNC(C)C(=O)c1ccc(Cl)cc1,Copenhagen,3.72
COC(=O)C(NC(=O)c1ccc2c(c1)c1ccccc1n2CC1CCCCC1)C(C)(C)C,Copenhagen,12.22
CC(C)C(NC(=O)c1nn(CCCCC(=O)O)c2ccccc12)C(N)=O,Copenhagen,6.51
CCCCCn1nc(C(=O)OC23CC4CC(CC(C4)C2)C3)c2ccccc21,Copenhagen,12.88
CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,Copenhagen,6.61
CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21,Copenhagen,8.79
CNC(C)Cc1ccc2occc2c1,Copenhagen,3.69
CNC(C)C(=O)c1ccccc1Cl,Copenhagen,2.49
c1ccc(C2(N3CCCCC3)CCCCC2)cc1,Copenhagen,5.86
Cc1nnc2n1-c1ccc(Br)cc1C(c1ccccn1)=NC2,Copenhagen,5.92
CCC1CN2CCc3c([nH]c4cccc(OC)c34)C2CC1C(=COC)C(=O)OC,Copenhagen,7.01
CC1(C)C(C(=O)c2cn(CCCCC(=O)O)c3ccccc23)C1(C)C,Copenhagen,11.48
CCC(Cc1ccc2occc2c1)NC,Copenhagen,4.83
COC(=O)C(NC(=O)c1cn(CCCCCF)c2ccccc12)C(C)(C)C,Copenhagen,11.54
Cc1ccc(CC(C)N)cc1,Copenhagen,3.48
CCOc1ccc(Cc2nc3ccccc3n2CCN(CC)CC)cc1,Copenhagen,4.36
CNC(COC)C(=O)c1ccc(C)cc1,Copenhagen,3.36
O=C(c1cn(CCCCCF)c2ccccc12)N1CCCC1,Copenhagen,10.53
Cc1nnc2n1-c1ccc(Br)cc1C(c1ccccc1Cl)=NC2,Copenhagen,9.16
CC1NCCOC1c1cccc(Cl)c1,Copenhagen,3.99
CC(C)NC(C)C(=O)c1ccc(Cl)cc1,Copenhagen,4.38
CCNC(C)Cc1ccc2c(c1)OCO2,Copenhagen,2.96
O=C1CN=C(c2ccccc2F)c2cc(Cl)ccc2N1,Copenhagen,8.83
CCCCCn1cc(C(=O)c2ccc(OC)cc2)c2ccccc21,Copenhagen,11.89
CCNC1(c2cccc(C)c2)CCCCC1=O,Copenhagen,4.42
CCNC(C)C(=O)c1cccc(C)c1,Copenhagen,3.43
Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21,Copenhagen,11.67
CCCCCCC(C(=O)c1ccc(F)cc1)N1CCCC1,Copenhagen,8.63
CCCCCn1c2ccccc2c2c(=O)n(C(C)(C)c3ccccc3)ccc21,Copenhagen,11.99
CCN(CC)CCn1c(Cc2ccc(Cl)cc2)nc2cc([N+](=O)[O-])ccc21,Copenhagen,6.9
CCN(CC)CCn1c(Cc2ccc(OC)cc2)nc2cc([N+](=O)[O-])ccc21,Copenhagen,5.61
CCCCC(C(=O)c1ccc2c(c1)OCO2)N1CCCC1,Copenhagen,5.62
O=C1CN=C(c2ccccc2F)c2cc(Br)ccc2N1,Copenhagen,9.2
CC(C)(c1ccccc1)n1ccc2c(c1=O)c1ccccc1n2CC1CCC1,Copenhagen,11.91
O=C(O)c1cn(CCCCCF)c2ccccc12,Copenhagen,9.49
COC(=O)C1C(OC(=O)c2ccc(F)cc2)CC2CCC1N2C,Copenhagen,4.94
CCN(CC)C(=O)C1C=C2c3cccc4[nH]cc(c34)CC2N(CC)C1,Copenhagen,5.48
CNC(C)C(=O)c1cccc(C)c1,Copenhagen,3.01
COc1ccc(C=C2CCCN=C2c2cccnc2)c(OC)c1,Copenhagen,5.21
c1ccc(CN2CCNCC2)cc1,Copenhagen,1.32
CC1CNC(C)C(c2ccccc2)O1,Copenhagen,2.86
CC(O)(COc1ccc(C#N)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,Copenhagen,10.99
CNC1(c2ccccc2)CCCCC1=O,Copenhagen,2.67
CCc1cc(OC)c(CCN)cc1OC,Copenhagen,5.42
Cc1cccc(C2(N3CCCCC3)CCCCC2)c1,Copenhagen,7.27
Oc1ccc2c(c1)C13CCCCC1(O)C(C2)N(CC1CCC1)CC3,Copenhagen,5.0
CCCC(NC(C)C)C(=O)c1ccc(F)cc1,Copenhagen,5.02
O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1,Copenhagen,7.71
COC(=O)C(NC(=O)c1nn(CCCCCO)c2ccccc12)C(C)(C)C,Copenhagen,11.02
NC(=O)C(Cc1ccccc1)NC(=O)c1cn(CCCCCF)c2ccccc12,Copenhagen,10.26
COc1cc(C(O)CN)c(OC)cc1Br,Copenhagen,3.6
CC(=O)N(c1ccccc1)C1CCNCC1,Copenhagen,2.05
CC(C(=O)c1ccc(Cl)cc1)N(C)C,Copenhagen,3.54
COc1ccc(OC)c(CCNCc2ccccc2O)c1,Copenhagen,5.43
O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,Copenhagen,8.13
O=C1Nc2ccc([N+](=O)[O-])cc2C(c2ccccc2F)=NC1O,Copenhagen,6.35
COc1ccccc1CNC(C)Cc1ccc2occc2c1,Copenhagen,7.3
COc1cc(CCNCc2ccccc2O)c(OC)cc1I,Copenhagen,7.58
CCCCNC(CCCC)C(=O)c1ccccc1,Copenhagen,7.15
COc1cc(CCNCc2ccccc2OC)c(OC)cc1Br,Copenhagen,8.29
COc1cc(CCNCc2ccccc2OC)c(OC)cc1I,Copenhagen,8.82
CCNC(CC)C(=O)c1ccc2c(c1)OCO2,Copenhagen,3.02
O=C1CN=C(c2ccccc2)c2c(sc3c2CCCC3)N1,Copenhagen,6.53
CCC(CO)NC(=O)C1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1,Copenhagen,2.74
O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccncc12,Copenhagen,11.63
CC(NC(C)(C)C)C(=O)c1ccc2c(c1)OCO2,Copenhagen,3.65
CCNC1(c2cccc(OC)c2)CCCCC1,Copenhagen,5.57
CC(=O)C(C(N)=O)c1ccccc1,Copenhagen,3.31
CCN(CC)CC(C)(C)COC(=O)c1ccc(N)cc1,Copenhagen,3.39
CCc1cc(OC)c(CCNCc2ccccc2O)cc1OC,Copenhagen,7.96
CCCNC1(c2cccc(OC)c2)CCCCC1=O,Copenhagen,4.72
O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC(F)(F)F,Copenhagen,11.48
CCN(CC)CCc1c[nH]c2cccc(O)c12,Copenhagen,2.22
CC(C)C(NC(=O)c1cc(-c2ccc(F)cc2)nn1CC1CCCCC1)C(N)=O,Copenhagen,11.64
COc1cc(SC(C)C)c(OC)cc1CCN,Copenhagen,6.08
CCCCCn1cc(C(=O)c2ccc(CC)c3ccccc23)c2ccccc21,Copenhagen,12.35
CN(C)Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,Copenhagen,5.6
COCC(=O)N(c1ccc(OC)cc1)C1CCN(CCc2ccccc2)CC1,Copenhagen,5.4
CCC1NCCOC1c1cccc(F)c1,Copenhagen,3.51
Cn1c(=O)c2[nH]c(Cl)nc2n(C)c1=O,Copenhagen,2.49
CC(=O)Oc1ccc2c3c1OC1C(OC(C)=O)C=CC4C(C2)N(C)CCC341,Copenhagen,4.11
CCC(=O)N(c1ccccc1F)C1CCN(CCc2ccccc2)CC1,Copenhagen,6.61
O=C(OCCN1CCOCC1)C1(c2ccccc2)CCCCC1,Copenhagen,7.66
Cc1ccc(C(=O)C(C)N(C)C)cc1,Copenhagen,3.13
O=C(c1ccco1)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,Copenhagen,6.54
CCCCCn1nc(C(=O)NC(C(=O)OCC)C(C)(C)C)c2ccccc21,Copenhagen,12.14
CCN(CC)C(=O)C1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1,Copenhagen,4.94
CC(C)(C)C(NC(=O)c1cn(CCCCC(=O)O)c2ccccc12)C(N)=O,Copenhagen,7.3
CCOC(=O)CNC(=O)C1CCCN1C(=O)Cc1ccccc1,Copenhagen,6.25
CCCOc1ccc(S(=O)(=O)N2CCN(CCO)CC2)cc1-c1nc2c(CCC)nn(C)c2c(=O)[nH]1,Copenhagen,7.47
CCCNC(CCC)Cc1ccccc1,Copenhagen,6.08
CCC(=O)N(c1ccc(Cl)cc1)C1CCN(CCc2ccccc2)CC1,Copenhagen,7.71
CC(C(=O)c1ccc2c(c1)OCO2)N(C)C,Copenhagen,2.08
CCCCn1nc(C(=O)NC(C(N)=O)C(C)(C)C)c2ccccc21,Copenhagen,11.23
CC1COC(c2ccccc2)CN1,Copenhagen,2.34
CCCCC(NCC)C(=O)c1ccccc1,Copenhagen,5.28
CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21,Copenhagen,9.17
CC(C)C(NC(=O)c1nn(CCCCCF)c2ccccc12)C(=O)O,Copenhagen,10.82
O=C(NC12CC3CC(CC(C3)C1)C2)c1nn(CCCCCCl)c2ccccc12,Copenhagen,12.34
COc1cc(C(CN)OC)c(OC)cc1Br,Copenhagen,3.95
CN(C)C1(CNC(=O)c2ccc(Cl)c(Cl)c2)CCCCC1,Copenhagen,6.72
CCCc1cc(OC)c(CC(C)N)cc1OC,Copenhagen,7.17
CNC(C)Cc1cccc(C)c1,Copenhagen,3.8
